row,did,name,version,uploader,status,format,MajorityClassSize,MaxNominalAttDistinctValues,MinorityClassSize,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures
1039,1039,hiva_agnostic,1,2,active,ARFF,4080.0,2.0,149.0,2.0,1618.0,4229.0,0.0,0.0,1617.0,1.0
1040,1040,sylva_prior,1,2,active,ARFF,13509.0,2.0,886.0,2.0,109.0,14395.0,0.0,0.0,108.0,1.0
1041,1041,gina_prior2,1,2,active,ARFF,383.0,10.0,315.0,10.0,785.0,3468.0,0.0,0.0,784.0,1.0
1042,1042,gina_prior,1,2,active,ARFF,1763.0,2.0,1705.0,2.0,785.0,3468.0,0.0,0.0,784.0,1.0
1044,1044,eye_movements,1,2,active,ARFF,4262.0,3.0,2870.0,3.0,28.0,10936.0,0.0,0.0,24.0,4.0
1045,1045,kc1-top5,1,2,active,ARFF,137.0,2.0,8.0,2.0,95.0,145.0,0.0,0.0,94.0,1.0
1046,1046,mozilla4,1,2,active,ARFF,10437.0,2.0,5108.0,2.0,6.0,15545.0,0.0,0.0,5.0,1.0
1047,1047,usp05,1,2,active,ARFF,112.0,112.0,1.0,11.0,17.0,203.0,0.0,0.0,3.0,14.0
1048,1048,jEdit_4.2_4.3,1,2,active,ARFF,204.0,2.0,165.0,2.0,9.0,369.0,0.0,0.0,8.0,1.0
1049,1049,pc4,1,2,active,ARFF,1280.0,2.0,178.0,2.0,38.0,1458.0,0.0,0.0,37.0,1.0
1050,1050,pc3,1,2,active,ARFF,1403.0,2.0,160.0,2.0,38.0,1563.0,0.0,0.0,37.0,1.0
1051,1051,cocomo_numeric,1,2,active,ARFF,,5.0,,0.0,17.0,60.0,0.0,0.0,2.0,15.0
1053,1053,jm1,1,2,active,ARFF,8779.0,2.0,2106.0,2.0,22.0,10885.0,5.0,25.0,21.0,1.0
1054,1054,mc2,1,2,active,ARFF,109.0,2.0,52.0,2.0,40.0,161.0,0.0,0.0,39.0,1.0
1055,1055,cm1_req,1,2,active,ARFF,69.0,3.0,20.0,2.0,9.0,89.0,0.0,0.0,7.0,2.0
1056,1056,mc1,1,2,active,ARFF,9398.0,2.0,68.0,2.0,39.0,9466.0,0.0,0.0,38.0,1.0
1058,1058,humans_numeric,1,2,active,ARFF,,,,0.0,15.0,75.0,0.0,0.0,15.0,0.0
1059,1059,ar1,1,2,active,ARFF,112.0,2.0,9.0,2.0,30.0,121.0,0.0,0.0,29.0,1.0
1060,1060,ar3,1,2,active,ARFF,55.0,2.0,8.0,2.0,30.0,63.0,0.0,0.0,29.0,1.0
1061,1061,ar4,1,2,active,ARFF,87.0,2.0,20.0,2.0,30.0,107.0,0.0,0.0,29.0,1.0
1062,1062,ar5,1,2,active,ARFF,28.0,2.0,8.0,2.0,30.0,36.0,0.0,0.0,29.0,1.0
1063,1063,kc2,1,2,active,ARFF,415.0,2.0,107.0,2.0,22.0,522.0,0.0,0.0,21.0,1.0
1064,1064,ar6,1,2,active,ARFF,86.0,2.0,15.0,2.0,30.0,101.0,0.0,0.0,29.0,1.0
1065,1065,kc3,1,2,active,ARFF,415.0,2.0,43.0,2.0,40.0,458.0,0.0,0.0,39.0,1.0
1066,1066,kc1-binary,1,2,active,ARFF,85.0,2.0,60.0,2.0,95.0,145.0,0.0,0.0,94.0,1.0
1067,1067,kc1,1,2,active,ARFF,1783.0,2.0,326.0,2.0,22.0,2109.0,0.0,0.0,21.0,1.0
1068,1068,pc1,1,2,active,ARFF,1032.0,2.0,77.0,2.0,22.0,1109.0,0.0,0.0,21.0,1.0
1069,1069,pc2,1,2,active,ARFF,5566.0,2.0,23.0,2.0,37.0,5589.0,0.0,0.0,36.0,1.0
1070,1070,kc1-numeric,1,2,active,ARFF,,,,0.0,95.0,145.0,0.0,0.0,95.0,0.0
1071,1071,mw1,1,2,active,ARFF,372.0,2.0,31.0,2.0,38.0,403.0,0.0,0.0,37.0,1.0
1072,1072,qqdefects_numeric,1,2,active,ARFF,,5.0,,0.0,31.0,31.0,29.0,33.0,3.0,28.0
1073,1073,jEdit_4.0_4.2,1,2,active,ARFF,140.0,2.0,134.0,2.0,9.0,274.0,0.0,0.0,8.0,1.0
1075,1075,datatrieve,1,2,active,ARFF,119.0,2.0,11.0,2.0,9.0,130.0,0.0,0.0,8.0,1.0
1076,1076,nasa_numeric,1,2,active,ARFF,,14.0,,0.0,24.0,93.0,0.0,0.0,4.0,20.0
1077,1077,rsctc2010_1,1,2,active,ARFF,58.0,3.0,7.0,3.0,22284.0,105.0,0.0,0.0,22283.0,1.0
1078,1078,rsctc2010_2,1,2,active,ARFF,58.0,3.0,7.0,3.0,22284.0,105.0,0.0,0.0,22283.0,1.0
1079,1079,rsctc2010_3,1,2,active,ARFF,27.0,5.0,5.0,5.0,22278.0,95.0,0.0,0.0,22277.0,1.0
1080,1080,rsctc2010_4,1,2,active,ARFF,51.0,5.0,10.0,5.0,54676.0,113.0,0.0,0.0,54675.0,1.0
1081,1081,rsctc2010_5,1,2,active,ARFF,43.0,4.0,10.0,4.0,54614.0,89.0,0.0,0.0,54613.0,1.0
1082,1082,rsctc2010_6,1,2,active,ARFF,53.0,5.0,7.0,5.0,59005.0,92.0,0.0,0.0,59004.0,1.0
1083,1083,mouseType,1,2,active,ARFF,69.0,7.0,13.0,7.0,45102.0,214.0,0.0,0.0,45101.0,1.0
1084,1084,BurkittLymphoma,1,2,active,ARFF,128.0,3.0,44.0,3.0,22284.0,220.0,0.0,0.0,22283.0,1.0
1085,1085,anthracyclineTaxaneChemotherapy,1,2,active,ARFF,95.0,2.0,64.0,2.0,61360.0,159.0,0.0,0.0,61359.0,1.0
1086,1086,ovarianTumour,1,2,active,ARFF,245.0,3.0,18.0,3.0,54622.0,283.0,0.0,0.0,54621.0,1.0
1087,1087,hepatitisC,1,2,active,ARFF,245.0,3.0,18.0,3.0,54622.0,283.0,0.0,0.0,54621.0,1.0
1088,1088,variousCancers_final,1,2,active,ARFF,155.0,9.0,16.0,9.0,54676.0,383.0,0.0,0.0,54675.0,1.0
1089,1089,USCrime,1,2,active,ARFF,,,,0.0,14.0,47.0,0.0,0.0,14.0,0.0
1090,1090,MercuryinBass,1,2,active,ARFF,,,,0.0,12.0,53.0,0.0,0.0,11.0,1.0
1091,1091,SMSA,1,2,active,ARFF,,,,0.0,17.0,59.0,0.0,0.0,16.0,1.0
1092,1092,Crash,1,2,active,ARFF,,,,,,,,,,
1093,1093,Brainsize,1,2,active,ARFF,,2.0,,0.0,7.0,40.0,2.0,3.0,6.0,1.0
1094,1094,Acorns,1,2,active,ARFF,,2.0,,0.0,5.0,39.0,0.0,0.0,3.0,2.0
1096,1096,FacultySalaries,1,2,active,ARFF,,,,0.0,6.0,50.0,0.0,0.0,5.0,1.0
1097,1097,ICU,1,2,active,ARFF,,,,0.0,21.0,200.0,0.0,0.0,21.0,0.0
1098,1098,pubexpendat,1,2,active,ARFF,,,,0.0,8.0,48.0,0.0,0.0,7.0,1.0
1099,1099,EgyptianSkulls,1,2,active,ARFF,,,,0.0,5.0,150.0,0.0,0.0,5.0,0.0
1100,1100,PopularKids,1,2,active,ARFF,247.0,9.0,90.0,3.0,11.0,478.0,0.0,0.0,6.0,5.0
1101,1101,lymphoma_2classes,1,2,active,ARFF,23.0,2.0,22.0,2.0,4027.0,45.0,38.0,5948.0,4026.0,1.0
1102,1102,lymphoma_9classes,1,2,active,ARFF,46.0,9.0,2.0,9.0,4027.0,96.0,89.0,19667.0,4026.0,1.0
1103,1103,yeast_gene,1,2,active,ARFF,,,,0.0,2884.0,17.0,0.0,0.0,2884.0,0.0
1104,1104,leukemia,1,2,active,ARFF,47.0,2.0,25.0,2.0,7130.0,72.0,0.0,0.0,7129.0,1.0
1106,1106,GCM,1,2,active,ARFF,30.0,14.0,10.0,14.0,16064.0,190.0,0.0,0.0,16063.0,1.0
1107,1107,tumors_C,1,2,active,ARFF,39.0,2.0,21.0,2.0,7130.0,60.0,0.0,0.0,7129.0,1.0
1109,1109,lymphoma_11classes,1,2,active,ARFF,23.0,11.0,1.0,11.0,4027.0,96.0,89.0,19667.0,4026.0,1.0
1110,1110,KDDCup99_full,1,2,active,ARFF,2807886.0,70.0,2.0,23.0,42.0,4898431.0,0.0,0.0,34.0,8.0
1111,1111,KDDCup09_appetency,1,2,active,ARFF,49110.0,15415.0,890.0,2.0,231.0,50000.0,50000.0,8024152.0,192.0,39.0
1112,1112,KDDCup09_churn,1,2,active,ARFF,46328.0,15415.0,3672.0,2.0,231.0,50000.0,50000.0,8024152.0,192.0,39.0
1113,1113,KDDCup99,1,2,active,ARFF,280790.0,66.0,2.0,23.0,42.0,494020.0,0.0,0.0,34.0,8.0
1114,1114,KDDCup09_upselling,1,2,active,ARFF,46318.0,15415.0,3682.0,2.0,231.0,50000.0,50000.0,8024152.0,192.0,39.0
1115,1115,teachingAssistant,1,2,active,ARFF,52.0,26.0,49.0,3.0,7.0,151.0,0.0,0.0,2.0,5.0
1116,1116,musk,1,2,active,ARFF,5581.0,102.0,1017.0,2.0,170.0,6598.0,0.0,0.0,167.0,3.0
1117,1117,desharnais,2,2,active,ARFF,46.0,3.0,10.0,3.0,13.0,81.0,0.0,0.0,12.0,1.0
1119,1119,adult-census,1,2,active,ARFF,24720.0,41.0,7841.0,2.0,16.0,32561.0,2399.0,4262.0,7.0,9.0
1120,1120,MagicTelescope,1,2,active,ARFF,12332.0,2.0,6688.0,2.0,12.0,19020.0,0.0,0.0,11.0,1.0
1121,1121,badges2,1,2,active,ARFF,210.0,2.0,84.0,2.0,12.0,294.0,0.0,0.0,8.0,4.0
1122,1122,AP_Breast_Prostate,1,2,active,ARFF,344.0,2.0,69.0,2.0,10937.0,413.0,0.0,0.0,10936.0,1.0
1123,1123,AP_Endometrium_Breast,1,2,active,ARFF,344.0,2.0,61.0,2.0,10937.0,405.0,0.0,0.0,10936.0,1.0
1124,1124,AP_Omentum_Uterus,1,2,active,ARFF,124.0,2.0,77.0,2.0,10937.0,201.0,0.0,0.0,10936.0,1.0
1125,1125,AP_Omentum_Prostate,1,2,active,ARFF,77.0,2.0,69.0,2.0,10937.0,146.0,0.0,0.0,10936.0,1.0
1126,1126,AP_Colon_Lung,1,2,active,ARFF,286.0,2.0,126.0,2.0,10937.0,412.0,0.0,0.0,10936.0,1.0
1127,1127,AP_Breast_Omentum,1,2,active,ARFF,344.0,2.0,77.0,2.0,10937.0,421.0,0.0,0.0,10936.0,1.0
1128,1128,OVA_Breast,1,2,active,ARFF,1201.0,2.0,344.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1129,1129,AP_Uterus_Kidney,1,2,active,ARFF,260.0,2.0,124.0,2.0,10937.0,384.0,0.0,0.0,10936.0,1.0
1130,1130,OVA_Lung,1,2,active,ARFF,1419.0,2.0,126.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1131,1131,AP_Prostate_Uterus,1,2,active,ARFF,124.0,2.0,69.0,2.0,10937.0,193.0,0.0,0.0,10936.0,1.0
1132,1132,AP_Omentum_Lung,1,2,active,ARFF,126.0,2.0,77.0,2.0,10937.0,203.0,0.0,0.0,10936.0,1.0
1133,1133,AP_Endometrium_Colon,1,2,active,ARFF,286.0,2.0,61.0,2.0,10937.0,347.0,0.0,0.0,10936.0,1.0
1134,1134,OVA_Kidney,1,2,active,ARFF,1285.0,2.0,260.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1135,1135,AP_Colon_Prostate,1,2,active,ARFF,286.0,2.0,69.0,2.0,10937.0,355.0,0.0,0.0,10936.0,1.0
1136,1136,AP_Lung_Uterus,1,2,active,ARFF,126.0,2.0,124.0,2.0,10937.0,250.0,0.0,0.0,10936.0,1.0
1137,1137,AP_Colon_Kidney,1,2,active,ARFF,286.0,2.0,260.0,2.0,10937.0,546.0,0.0,0.0,10936.0,1.0
1138,1138,OVA_Uterus,1,2,active,ARFF,1421.0,2.0,124.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1139,1139,OVA_Omentum,1,2,active,ARFF,1468.0,2.0,77.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1140,1140,AP_Ovary_Lung,1,2,active,ARFF,198.0,2.0,126.0,2.0,10937.0,324.0,0.0,0.0,10936.0,1.0
1141,1141,AP_Endometrium_Prostate,1,2,active,ARFF,69.0,2.0,61.0,2.0,10937.0,130.0,0.0,0.0,10936.0,1.0
1142,1142,OVA_Endometrium,1,2,active,ARFF,1484.0,2.0,61.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1143,1143,AP_Colon_Omentum,1,2,active,ARFF,286.0,2.0,77.0,2.0,10937.0,363.0,0.0,0.0,10936.0,1.0
1144,1144,AP_Prostate_Kidney,1,2,active,ARFF,260.0,2.0,69.0,2.0,10937.0,329.0,0.0,0.0,10936.0,1.0
1145,1145,AP_Breast_Colon,1,2,active,ARFF,344.0,2.0,286.0,2.0,10937.0,630.0,0.0,0.0,10936.0,1.0
1146,1146,OVA_Prostate,1,2,active,ARFF,1476.0,2.0,69.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1147,1147,AP_Omentum_Kidney,1,2,active,ARFF,260.0,2.0,77.0,2.0,10937.0,337.0,0.0,0.0,10936.0,1.0
1148,1148,AP_Breast_Uterus,1,2,active,ARFF,344.0,2.0,124.0,2.0,10937.0,468.0,0.0,0.0,10936.0,1.0
1149,1149,AP_Ovary_Kidney,1,2,active,ARFF,260.0,2.0,198.0,2.0,10937.0,458.0,0.0,0.0,10936.0,1.0
1150,1150,AP_Breast_Lung,1,2,active,ARFF,344.0,2.0,126.0,2.0,10937.0,470.0,0.0,0.0,10936.0,1.0
1151,1151,AP_Endometrium_Omentum,1,2,active,ARFF,77.0,2.0,61.0,2.0,10937.0,138.0,0.0,0.0,10936.0,1.0
1152,1152,AP_Prostate_Ovary,1,2,active,ARFF,198.0,2.0,69.0,2.0,10937.0,267.0,0.0,0.0,10936.0,1.0
1153,1153,AP_Colon_Ovary,1,2,active,ARFF,286.0,2.0,198.0,2.0,10937.0,484.0,0.0,0.0,10936.0,1.0
1154,1154,AP_Endometrium_Lung,1,2,active,ARFF,126.0,2.0,61.0,2.0,10937.0,187.0,0.0,0.0,10936.0,1.0
1155,1155,AP_Prostate_Lung,1,2,active,ARFF,126.0,2.0,69.0,2.0,10937.0,195.0,0.0,0.0,10936.0,1.0
1156,1156,AP_Omentum_Ovary,1,2,active,ARFF,198.0,2.0,77.0,2.0,10937.0,275.0,0.0,0.0,10936.0,1.0
1157,1157,AP_Endometrium_Kidney,1,2,active,ARFF,260.0,2.0,61.0,2.0,10937.0,321.0,0.0,0.0,10936.0,1.0
1158,1158,AP_Breast_Kidney,1,2,active,ARFF,344.0,2.0,260.0,2.0,10937.0,604.0,0.0,0.0,10936.0,1.0
1159,1159,AP_Endometrium_Ovary,1,2,active,ARFF,198.0,2.0,61.0,2.0,10937.0,259.0,0.0,0.0,10936.0,1.0
1160,1160,AP_Colon_Uterus,1,2,active,ARFF,286.0,2.0,124.0,2.0,10937.0,410.0,0.0,0.0,10936.0,1.0
1161,1161,OVA_Colon,1,2,active,ARFF,1259.0,2.0,286.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1162,1162,AP_Ovary_Uterus,1,2,active,ARFF,198.0,2.0,124.0,2.0,10937.0,322.0,0.0,0.0,10936.0,1.0
1163,1163,AP_Lung_Kidney,1,2,active,ARFF,260.0,2.0,126.0,2.0,10937.0,386.0,0.0,0.0,10936.0,1.0
1164,1164,AP_Endometrium_Uterus,1,2,active,ARFF,124.0,2.0,61.0,2.0,10937.0,185.0,0.0,0.0,10936.0,1.0
1165,1165,AP_Breast_Ovary,1,2,active,ARFF,344.0,2.0,198.0,2.0,10937.0,542.0,0.0,0.0,10936.0,1.0
1166,1166,OVA_Ovary,1,2,active,ARFF,1347.0,2.0,198.0,2.0,10937.0,1545.0,0.0,0.0,10936.0,1.0
1167,1167,pc1_req,1,2,active,ARFF,213.0,3.0,107.0,2.0,9.0,320.0,0.0,0.0,7.0,2.0
1168,1168,electricity_prices_ICON,1,2,active,ARFF,,,,,,,,,,
1169,1169,airlines,1,2,active,ARFF,299119.0,293.0,240264.0,2.0,8.0,539383.0,0.0,0.0,3.0,5.0
1177,1177,BNG(primary-tumor),1,1,active,ARFF,240693.0,22.0,1417.0,22.0,18.0,1000000.0,0.0,0.0,0.0,18.0
1178,1178,BNG(solar-flare),1,1,active,ARFF,648320.0,6.0,15232.0,2.0,13.0,663552.0,0.0,0.0,0.0,13.0
1179,1179,BNG(solar-flare),1,1,active,ARFF,994382.0,8.0,1393.0,3.0,13.0,1000000.0,0.0,0.0,0.0,13.0
1180,1180,BNG(spect_test),1,1,active,ARFF,915437.0,2.0,84563.0,2.0,23.0,1000000.0,0.0,0.0,0.0,23.0
1181,1181,BNG(spectf_test),1,1,active,ARFF,784810.0,2.0,215190.0,2.0,45.0,1000000.0,0.0,0.0,44.0,1.0
1182,1182,BNG(adult),1,1,active,ARFF,759864.0,41.0,240136.0,2.0,15.0,1000000.0,0.0,0.0,2.0,13.0
1183,1183,BNG(satimage),1,1,active,ARFF,238391.0,6.0,96502.0,6.0,37.0,1000000.0,0.0,0.0,36.0,1.0
1184,1184,BNG(baseball),1,1,active,ARFF,,7.0,,,17.0,1000000.0,0.0,0.0,15.0,2.0
1185,1185,BNG(wine),1,1,active,ARFF,401055.0,3.0,277674.0,3.0,14.0,1000000.0,0.0,0.0,13.0,1.0
1186,1186,BNG(eucalyptus),1,1,active,ARFF,289779.0,27.0,142795.0,5.0,20.0,1000000.0,0.0,0.0,14.0,6.0
1187,1187,BNG(wisconsin),1,1,active,ARFF,,,,0.0,33.0,1000000.0,0.0,0.0,33.0,0.0
1188,1188,BNG(cleveland),1,1,active,ARFF,,4.0,,0.0,14.0,1000000.0,0.0,0.0,7.0,7.0
1189,1189,BNG(auto_price),1,1,active,ARFF,,7.0,,0.0,16.0,1000000.0,0.0,0.0,15.0,1.0
1190,1190,BNG(cpu_act),1,1,active,ARFF,,,,0.0,22.0,1000000.0,0.0,0.0,22.0,0.0
1191,1191,BNG(pbc),1,1,active,ARFF,,4.0,,0.0,19.0,1000000.0,0.0,0.0,11.0,8.0
1192,1192,BNG(autoHorse),1,1,active,ARFF,,22.0,,0.0,26.0,1000000.0,0.0,0.0,18.0,8.0
1193,1193,BNG(lowbwt),1,1,active,ARFF,,6.0,,0.0,10.0,31104.0,0.0,0.0,3.0,7.0
1194,1194,BNG(cholesterol),1,1,active,ARFF,,4.0,,0.0,14.0,1000000.0,0.0,0.0,7.0,7.0
1195,1195,BNG(autoPrice),1,1,active,ARFF,,,,0.0,16.0,1000000.0,0.0,0.0,16.0,0.0
1196,1196,BNG(pharynx),1,1,active,ARFF,,6.0,,0.0,12.0,1000000.0,0.0,0.0,2.0,10.0
1197,1197,BNG(2dplanes),1,1,active,ARFF,,,,0.0,11.0,177147.0,0.0,0.0,11.0,0.0
1198,1198,BNG(elevators),1,1,active,ARFF,,,,0.0,19.0,1000000.0,0.0,0.0,19.0,0.0
1199,1199,BNG(echoMonths),1,1,active,ARFF,,2.0,,0.0,10.0,17496.0,0.0,0.0,7.0,3.0
1200,1200,BNG(stock),1,1,active,ARFF,,,,0.0,10.0,59049.0,0.0,0.0,10.0,0.0
1201,1201,BNG(breastTumor),1,1,active,ARFF,,18.0,,0.0,10.0,116640.0,0.0,0.0,2.0,8.0
1202,1202,BNG(cpu_small),1,1,active,ARFF,,,,0.0,13.0,1000000.0,0.0,0.0,13.0,0.0
1203,1203,BNG(pwLinear),1,1,active,ARFF,,,,0.0,11.0,177147.0,0.0,0.0,11.0,0.0
1204,1204,BNG(wine_quality),1,1,active,ARFF,,,,0.0,12.0,531441.0,0.0,0.0,12.0,0.0
1205,1205,BNG(Australian),1,1,active,ARFF,573051.0,2.0,426949.0,2.0,15.0,1000000.0,0.0,0.0,14.0,1.0
1206,1206,BNG(satellite_image),1,1,active,ARFF,,,,0.0,37.0,1000000.0,0.0,0.0,37.0,0.0
1207,1207,BNG(Ailerons),1,1,active,ARFF,,,,0.0,41.0,1000000.0,0.0,0.0,41.0,0.0
1208,1208,BNG(libras_move),1,1,active,ARFF,,,,0.0,91.0,1000000.0,0.0,0.0,91.0,0.0
1209,1209,BNG(vowel),2,1,active,ARFF,91406.0,15.0,90311.0,11.0,13.0,1000000.0,0.0,0.0,10.0,3.0
1210,1210,BNG(puma32H),1,1,active,ARFF,,,,0.0,33.0,1000000.0,0.0,0.0,33.0,0.0
1211,1211,BNG(SPECT),1,1,active,ARFF,791580.0,2.0,208420.0,2.0,23.0,1000000.0,0.0,0.0,0.0,23.0
1212,1212,BNG(SPECTF),1,1,active,ARFF,718700.0,2.0,281300.0,2.0,45.0,1000000.0,0.0,0.0,44.0,1.0
1213,1213,BNG(mv),1,1,active,ARFF,,3.0,,0.0,11.0,78732.0,0.0,0.0,8.0,3.0
1214,1214,BNG(JapaneseVowels),1,1,active,ARFF,160780.0,9.0,78122.0,9.0,15.0,1000000.0,0.0,0.0,14.0,1.0
1216,1216,Click_prediction_small,1,2,active,ARFF,1429610.0,2.0,66781.0,2.0,12.0,1496391.0,0.0,0.0,11.0,1.0
1217,1217,Click_prediction_small,2,2,active,ARFF,142949.0,2.0,6690.0,2.0,12.0,149639.0,0.0,0.0,11.0,1.0
1218,1218,Click_prediction_small,3,2,active,ARFF,1664406.0,2.0,333004.0,2.0,12.0,1997410.0,0.0,0.0,11.0,1.0
1219,1219,Click_prediction_small,4,2,active,ARFF,332393.0,2.0,67089.0,2.0,12.0,399482.0,0.0,0.0,11.0,1.0
1220,1220,Click_prediction_small,5,2,active,ARFF,33220.0,2.0,6728.0,2.0,12.0,39948.0,0.0,0.0,11.0,1.0
1222,1222,letter-challenge-unlabeled.arff,1,1,active,ARFF,10000.0,2.0,2760.0,3.0,17.0,20000.0,0.0,10000.0,16.0,1.0
1226,1226,Click_prediction_small,7,1,active,ARFF,399482.0,2.0,67089.0,3.0,12.0,798964.0,0.0,399482.0,11.0,1.0
1228,1228,nki70.arff,1,1,active,ARFF,,3.0,,0.0,77.0,144.0,0.0,0.0,73.0,4.0
1233,1233,eating,1,339,active,ARFF,140.0,7.0,119.0,7.0,6374.0,945.0,0.0,0.0,6373.0,1.0
1235,1235,Agrawal1,1,1,active,ARFF,672045.0,20.0,327955.0,2.0,10.0,1000000.0,0.0,0.0,6.0,4.0
1236,1236,Stagger1,1,1,active,ARFF,888391.0,3.0,111609.0,2.0,4.0,1000000.0,0.0,0.0,0.0,4.0
1237,1237,Stagger2,1,1,active,ARFF,555943.0,3.0,444057.0,2.0,4.0,1000000.0,0.0,0.0,0.0,4.0
1238,1238,Stagger3,1,1,active,ARFF,666429.0,3.0,333571.0,2.0,4.0,1000000.0,0.0,0.0,0.0,4.0
1240,1240,AirlinesCodrnaAdult,1,1,active,ARFF,603138.0,293.0,473652.0,2.0,30.0,1076790.0,4085.0,7275.0,13.0,17.0
1241,1241,codrnaNorm,1,1,active,Sparse_ARFF,325710.0,2.0,162855.0,2.0,9.0,488565.0,0.0,0.0,8.0,1.0
1242,1242,vehicleNorm,1,1,active,Sparse_ARFF,49264.0,2.0,49264.0,2.0,101.0,98528.0,0.0,0.0,100.0,1.0
1245,1245,lungcancer_shedden,1,29,active,ARFF,,2.0,,0.0,24.0,442.0,0.0,0.0,21.0,3.0
1351,1351,"BNG(anneal,1000,1)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1352,1352,"BNG(anneal,1000,5)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1353,1353,"BNG(anneal,1000,10)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1354,1354,"BNG(anneal,5000,1)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1355,1355,"BNG(anneal,5000,5)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1356,1356,"BNG(anneal,5000,10)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1357,1357,"BNG(anneal,10000,1)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1358,1358,"BNG(anneal,10000,5)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1359,1359,"BNG(anneal,10000,10)",1,1,active,ARFF,759652.0,10.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1360,1360,"BNG(anneal.ORIG,1000,1)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1361,1361,"BNG(anneal.ORIG,1000,5)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1362,1362,"BNG(anneal.ORIG,1000,10)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1363,1363,"BNG(anneal.ORIG,5000,1)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1364,1364,"BNG(anneal.ORIG,5000,5)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1365,1365,"BNG(anneal.ORIG,5000,10)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1366,1366,"BNG(anneal.ORIG,10000,1)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1367,1367,"BNG(anneal.ORIG,10000,5)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1368,1368,"BNG(anneal.ORIG,10000,10)",1,1,active,ARFF,759652.0,9.0,555.0,6.0,39.0,1000000.0,0.0,0.0,6.0,33.0
1369,1369,"BNG(kr-vs-kp,1000,1)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
1370,1370,"BNG(kr-vs-kp,1000,5)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
1371,1371,"BNG(kr-vs-kp,1000,10)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
1372,1372,"BNG(kr-vs-kp,5000,1)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
1373,1373,"BNG(kr-vs-kp,5000,5)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
1374,1374,"BNG(kr-vs-kp,5000,10)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
1375,1375,"BNG(kr-vs-kp,10000,1)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
1376,1376,"BNG(kr-vs-kp,10000,5)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
1377,1377,"BNG(kr-vs-kp,10000,10)",1,1,active,ARFF,521875.0,3.0,478125.0,2.0,37.0,1000000.0,0.0,0.0,0.0,37.0
