0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
33.0,11.0,0.0,4.0,53.0,3.0,1.0,22.0,9.0,19.0,8.0,10.0,12.0,2.0,2.0,0.0,0.0,3.0,13.0,9.0,16.0,0.0,9.0,32.0,13.0,2.0,18.0,1.0,5.0,21.0,0.0,3.0,5.0,2.0,13.0,7.0,13.0,5.0,50.0,17.0,2.0,2.0,2.0,0.0,4.0,10.0,0.0,5.0,11.0,28.0,56.0,7.0,3.0,3.0,0.0,4.0,59.0,0.0,2.0,29.0,6.0,5.0,4.0,6.0,1.0,2.0,17.0,2.0,5.0,7.0,0.0
14.0,14.0,2.0,10.0,44.0,10.0,5.0,21.0,6.0,19.0,7.0,10.0,5.0,3.0,5.0,0.0,2.0,4.0,17.0,3.0,12.0,2.0,10.0,29.0,19.0,4.0,18.0,3.0,8.0,27.0,2.0,3.0,8.0,3.0,11.0,8.0,24.0,1.0,71.0,15.0,4.0,4.0,7.0,1.0,9.0,5.0,1.0,5.0,6.0,24.0,62.0,3.0,0.0,1.0,1.0,9.0,63.0,0.0,0.0,24.0,9.0,3.0,1.0,8.0,0.0,5.0,13.0,4.0,3.0,7.0,0.0
30.0,8.0,0.0,5.0,48.0,5.0,5.0,16.0,8.0,18.0,10.0,17.0,14.0,4.0,11.0,1.0,0.0,3.0,13.0,5.0,18.0,1.0,14.0,27.0,19.0,7.0,27.0,1.0,23.0,31.0,1.0,9.0,5.0,6.0,2.0,7.0,18.0,5.0,62.0,8.0,3.0,4.0,4.0,1.0,5.0,11.0,1.0,4.0,5.0,19.0,51.0,3.0,2.0,8.0,2.0,9.0,51.0,0.0,0.0,18.0,3.0,7.0,5.0,4.0,8.0,7.0,9.0,7.0,7.0,7.0,0.0
24.0,6.0,0.0,6.0,46.0,3.0,7.0,19.0,9.0,28.0,4.0,11.0,8.0,3.0,6.0,2.0,2.0,2.0,7.0,8.0,10.0,1.0,9.0,29.0,11.0,5.0,29.0,2.0,15.0,29.0,3.0,3.0,5.0,2.0,10.0,5.0,28.0,4.0,56.0,16.0,3.0,0.0,4.0,1.0,6.0,14.0,2.0,4.0,3.0,20.0,46.0,1.0,1.0,4.0,0.0,5.0,61.0,1.0,2.0,18.0,2.0,4.0,4.0,9.0,0.0,16.0,20.0,8.0,7.0,7.0,0.0
21.0,12.0,0.0,0.0,55.0,4.0,3.0,26.0,12.0,17.0,11.0,17.0,6.0,2.0,3.0,0.0,2.0,9.0,20.0,8.0,19.0,3.0,8.0,42.0,13.0,6.0,24.0,1.0,7.0,24.0,1.0,2.0,4.0,4.0,16.0,8.0,24.0,4.0,38.0,11.0,1.0,4.0,3.0,1.0,6.0,3.0,3.0,5.0,5.0,29.0,41.0,3.0,0.0,6.0,0.0,9.0,55.0,1.0,0.0,34.0,9.0,6.0,6.0,2.0,0.0,6.0,12.0,11.0,2.0,7.0,0.0
27.0,12.0,1.0,5.0,66.0,4.0,3.0,16.0,10.0,15.0,3.0,9.0,6.0,0.0,1.0,0.0,1.0,10.0,10.0,3.0,12.0,4.0,7.0,44.0,21.0,5.0,38.0,1.0,8.0,17.0,4.0,1.0,5.0,2.0,3.0,6.0,22.0,1.0,56.0,6.0,5.0,6.0,5.0,2.0,4.0,8.0,1.0,1.0,3.0,17.0,78.0,9.0,3.0,6.0,0.0,2.0,59.0,1.0,0.0,29.0,14.0,14.0,7.0,13.0,8.0,2.0,11.0,5.0,0.0,7.0,0.0
24.0,7.0,1.0,7.0,59.0,5.0,3.0,11.0,17.0,14.0,5.0,9.0,7.0,0.0,2.0,2.0,1.0,4.0,10.0,7.0,13.0,4.0,12.0,39.0,11.0,0.0,33.0,4.0,20.0,16.0,2.0,0.0,3.0,1.0,8.0,2.0,18.0,0.0,55.0,8.0,2.0,1.0,3.0,0.0,4.0,9.0,2.0,8.0,1.0,18.0,80.0,7.0,0.0,6.0,0.0,6.0,44.0,2.0,1.0,29.0,8.0,9.0,8.0,10.0,6.0,8.0,18.0,7.0,4.0,7.0,0.0
31.0,15.0,0.0,3.0,58.0,6.0,4.0,18.0,12.0,13.0,6.0,17.0,9.0,2.0,3.0,1.0,0.0,6.0,7.0,3.0,17.0,3.0,12.0,34.0,8.0,3.0,23.0,2.0,9.0,11.0,1.0,1.0,4.0,3.0,5.0,7.0,21.0,2.0,40.0,8.0,6.0,2.0,9.0,1.0,3.0,5.0,6.0,5.0,3.0,16.0,64.0,5.0,5.0,4.0,0.0,1.0,60.0,4.0,2.0,34.0,15.0,8.0,6.0,5.0,8.0,1.0,11.0,3.0,14.0,7.0,0.0
25.0,4.0,0.0,4.0,56.0,8.0,6.0,10.0,15.0,9.0,8.0,8.0,10.0,0.0,2.0,0.0,0.0,3.0,18.0,4.0,23.0,2.0,9.0,28.0,18.0,5.0,33.0,7.0,6.0,15.0,0.0,1.0,5.0,3.0,3.0,7.0,16.0,2.0,54.0,8.0,4.0,3.0,4.0,0.0,2.0,12.0,2.0,4.0,3.0,24.0,86.0,9.0,3.0,11.0,0.0,4.0,51.0,0.0,2.0,32.0,15.0,8.0,4.0,9.0,3.0,1.0,13.0,6.0,0.0,7.0,0.0
35.0,9.0,0.0,4.0,46.0,8.0,4.0,16.0,15.0,14.0,4.0,10.0,5.0,4.0,7.0,3.0,0.0,2.0,11.0,2.0,10.0,5.0,20.0,21.0,13.0,5.0,24.0,2.0,13.0,20.0,0.0,3.0,4.0,5.0,10.0,5.0,23.0,1.0,52.0,8.0,4.0,3.0,4.0,0.0,6.0,10.0,2.0,1.0,2.0,17.0,52.0,3.0,5.0,4.0,1.0,8.0,67.0,2.0,0.0,15.0,7.0,7.0,8.0,4.0,3.0,5.0,10.0,8.0,10.0,7.0,0.0
32.0,6.0,0.0,7.0,53.0,6.0,7.0,13.0,17.0,10.0,3.0,18.0,6.0,3.0,9.0,1.0,2.0,2.0,8.0,8.0,8.0,3.0,16.0,35.0,18.0,5.0,35.0,1.0,9.0,27.0,1.0,4.0,5.0,5.0,4.0,4.0,22.0,2.0,57.0,9.0,3.0,3.0,8.0,1.0,2.0,2.0,4.0,2.0,5.0,22.0,67.0,4.0,2.0,6.0,0.0,6.0,44.0,1.0,0.0,20.0,3.0,9.0,4.0,10.0,3.0,1.0,10.0,6.0,2.0,7.0,0.0
32.0,11.0,0.0,9.0,46.0,7.0,1.0,12.0,5.0,19.0,7.0,15.0,8.0,0.0,3.0,1.0,0.0,4.0,12.0,8.0,21.0,1.0,11.0,39.0,21.0,3.0,23.0,4.0,14.0,22.0,2.0,2.0,1.0,1.0,6.0,7.0,27.0,3.0,60.0,9.0,4.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,4.0,31.0,53.0,3.0,1.0,9.0,0.0,9.0,60.0,1.0,2.0,33.0,13.0,8.0,5.0,11.0,4.0,3.0,15.0,6.0,1.0,7.0,0.0
16.0,3.0,1.0,7.0,47.0,7.0,2.0,7.0,8.0,6.0,15.0,12.0,9.0,8.0,2.0,1.0,3.0,8.0,13.0,9.0,21.0,2.0,34.0,22.0,22.0,4.0,34.0,3.0,8.0,18.0,3.0,1.0,2.0,2.0,16.0,5.0,14.0,5.0,65.0,11.0,4.0,2.0,4.0,0.0,2.0,9.0,2.0,1.0,4.0,21.0,80.0,0.0,1.0,1.0,0.0,11.0,43.0,2.0,1.0,26.0,3.0,8.0,3.0,20.0,4.0,3.0,24.0,4.0,20.0,7.0,0.0
18.0,2.0,2.0,4.0,37.0,8.0,1.0,13.0,6.0,20.0,12.0,16.0,12.0,4.0,2.0,0.0,2.0,1.0,10.0,10.0,20.0,4.0,17.0,11.0,16.0,6.0,26.0,2.0,12.0,26.0,2.0,3.0,3.0,6.0,21.0,7.0,24.0,1.0,75.0,13.0,2.0,6.0,4.0,2.0,1.0,8.0,1.0,3.0,4.0,26.0,69.0,3.0,3.0,3.0,0.0,8.0,54.0,1.0,0.0,26.0,6.0,6.0,2.0,19.0,5.0,3.0,16.0,5.0,21.0,7.0,0.0
29.0,8.0,2.0,4.0,47.0,7.0,0.0,18.0,4.0,22.0,5.0,17.0,6.0,1.0,2.0,1.0,2.0,11.0,13.0,8.0,13.0,3.0,6.0,17.0,32.0,6.0,30.0,0.0,4.0,23.0,2.0,4.0,7.0,7.0,10.0,7.0,23.0,4.0,64.0,11.0,5.0,2.0,6.0,1.0,3.0,7.0,3.0,1.0,4.0,22.0,61.0,1.0,3.0,5.0,0.0,10.0,63.0,1.0,0.0,35.0,7.0,11.0,6.0,16.0,4.0,6.0,13.0,8.0,5.0,7.0,0.0
20.0,3.0,1.0,5.0,48.0,4.0,1.0,20.0,14.0,5.0,21.0,17.0,11.0,0.0,1.0,0.0,1.0,9.0,10.0,8.0,46.0,1.0,15.0,35.0,35.0,1.0,31.0,1.0,1.0,11.0,1.0,0.0,5.0,2.0,5.0,11.0,10.0,4.0,65.0,11.0,4.0,3.0,6.0,1.0,1.0,10.0,3.0,7.0,3.0,32.0,70.0,5.0,2.0,2.0,0.0,4.0,42.0,0.0,0.0,14.0,10.0,7.0,2.0,14.0,4.0,0.0,11.0,6.0,0.0,7.0,0.0
28.0,9.0,0.0,4.0,53.0,3.0,6.0,12.0,8.0,17.0,10.0,12.0,9.0,4.0,1.0,0.0,0.0,4.0,20.0,4.0,12.0,3.0,14.0,28.0,11.0,5.0,27.0,2.0,7.0,19.0,1.0,5.0,1.0,10.0,12.0,1.0,15.0,1.0,57.0,6.0,6.0,3.0,2.0,10.0,4.0,13.0,0.0,1.0,0.0,18.0,54.0,7.0,1.0,11.0,2.0,2.0,61.0,0.0,0.0,23.0,8.0,3.0,5.0,5.0,1.0,10.0,20.0,5.0,15.0,7.0,0.0
25.0,14.0,0.0,9.0,71.0,10.0,6.0,18.0,13.0,11.0,5.0,14.0,5.0,1.0,6.0,3.0,1.0,0.0,21.0,3.0,14.0,1.0,21.0,21.0,3.0,5.0,24.0,1.0,18.0,21.0,0.0,1.0,2.0,3.0,5.0,4.0,17.0,3.0,39.0,9.0,5.0,4.0,4.0,0.0,4.0,7.0,5.0,9.0,4.0,8.0,69.0,9.0,6.0,11.0,3.0,4.0,48.0,2.0,0.0,25.0,7.0,9.0,4.0,5.0,4.0,5.0,12.0,10.0,3.0,7.0,0.0
25.0,14.0,0.0,4.0,47.0,6.0,2.0,14.0,12.0,23.0,8.0,15.0,4.0,1.0,9.0,0.0,1.0,5.0,21.0,3.0,13.0,6.0,17.0,21.0,15.0,5.0,26.0,1.0,12.0,23.0,2.0,4.0,6.0,7.0,5.0,9.0,23.0,5.0,52.0,7.0,11.0,2.0,1.0,1.0,7.0,17.0,2.0,12.0,3.0,18.0,58.0,2.0,7.0,9.0,0.0,7.0,58.0,1.0,0.0,29.0,6.0,11.0,5.0,10.0,2.0,10.0,8.0,6.0,6.0,7.0,0.0
21.0,9.0,1.0,4.0,55.0,9.0,7.0,19.0,12.0,23.0,5.0,11.0,6.0,4.0,10.0,1.0,1.0,2.0,14.0,7.0,7.0,6.0,9.0,47.0,3.0,9.0,29.0,0.0,19.0,19.0,1.0,3.0,4.0,6.0,8.0,8.0,22.0,2.0,63.0,4.0,3.0,2.0,4.0,2.0,3.0,9.0,2.0,8.0,3.0,16.0,67.0,12.0,3.0,4.0,0.0,6.0,41.0,3.0,2.0,17.0,6.0,6.0,2.0,6.0,3.0,19.0,13.0,7.0,2.0,7.0,0.0
31.0,9.0,0.0,5.0,56.0,2.0,3.0,13.0,11.0,9.0,10.0,17.0,9.0,1.0,0.0,0.0,3.0,5.0,20.0,14.0,27.0,4.0,13.0,45.0,29.0,4.0,35.0,0.0,10.0,8.0,0.0,3.0,3.0,3.0,5.0,3.0,12.0,4.0,62.0,9.0,2.0,6.0,5.0,0.0,0.0,8.0,4.0,9.0,4.0,22.0,61.0,9.0,0.0,3.0,0.0,2.0,51.0,1.0,1.0,25.0,12.0,7.0,5.0,20.0,3.0,2.0,16.0,8.0,0.0,7.0,0.0
41.0,7.0,0.0,5.0,69.0,4.0,3.0,18.0,17.0,18.0,8.0,12.0,8.0,0.0,0.0,1.0,0.0,5.0,16.0,8.0,18.0,0.0,8.0,30.0,5.0,3.0,18.0,5.0,2.0,24.0,9.0,1.0,6.0,2.0,4.0,6.0,10.0,5.0,61.0,7.0,3.0,2.0,6.0,0.0,4.0,8.0,8.0,2.0,5.0,14.0,86.0,11.0,1.0,8.0,0.0,4.0,55.0,2.0,0.0,37.0,23.0,1.0,4.0,9.0,2.0,0.0,17.0,4.0,1.0,7.0,0.0
30.0,4.0,2.0,4.0,47.0,3.0,5.0,16.0,15.0,11.0,9.0,16.0,7.0,4.0,4.0,3.0,0.0,4.0,9.0,6.0,16.0,1.0,7.0,31.0,27.0,3.0,23.0,2.0,20.0,19.0,2.0,1.0,8.0,2.0,5.0,3.0,18.0,3.0,50.0,9.0,3.0,3.0,7.0,2.0,2.0,6.0,2.0,3.0,6.0,20.0,78.0,5.0,2.0,6.0,0.0,11.0,43.0,5.0,1.0,32.0,11.0,5.0,9.0,4.0,7.0,5.0,14.0,3.0,3.0,7.0,0.0
35.0,4.0,1.0,2.0,52.0,2.0,3.0,14.0,12.0,11.0,9.0,12.0,10.0,1.0,2.0,0.0,1.0,5.0,15.0,8.0,22.0,0.0,1.0,35.0,31.0,4.0,31.0,4.0,3.0,27.0,3.0,0.0,6.0,2.0,2.0,5.0,15.0,3.0,56.0,9.0,3.0,5.0,6.0,0.0,4.0,8.0,12.0,5.0,3.0,21.0,82.0,7.0,2.0,7.0,0.0,6.0,48.0,0.0,1.0,37.0,8.0,9.0,6.0,6.0,6.0,4.0,17.0,3.0,2.0,7.0,0.0
30.0,7.0,1.0,7.0,68.0,6.0,2.0,19.0,9.0,11.0,9.0,20.0,9.0,1.0,2.0,1.0,1.0,6.0,10.0,6.0,26.0,3.0,8.0,51.0,23.0,0.0,32.0,3.0,8.0,16.0,2.0,2.0,4.0,1.0,0.0,5.0,12.0,5.0,54.0,16.0,2.0,1.0,2.0,0.0,2.0,6.0,3.0,9.0,11.0,25.0,62.0,6.0,1.0,7.0,0.0,4.0,53.0,3.0,0.0,43.0,12.0,5.0,6.0,4.0,2.0,0.0,15.0,3.0,2.0,7.0,0.0
33.0,9.0,0.0,4.0,52.0,9.0,0.0,18.0,15.0,18.0,7.0,12.0,10.0,0.0,0.0,1.0,2.0,0.0,11.0,7.0,29.0,0.0,3.0,41.0,23.0,1.0,28.0,3.0,1.0,26.0,5.0,0.0,2.0,2.0,0.0,6.0,21.0,6.0,60.0,17.0,1.0,6.0,6.0,0.0,1.0,10.0,5.0,3.0,3.0,26.0,69.0,12.0,1.0,7.0,0.0,8.0,56.0,1.0,1.0,39.0,11.0,0.0,10.0,12.0,5.0,1.0,14.0,8.0,0.0,7.0,0.0
29.0,12.0,1.0,6.0,59.0,5.0,4.0,15.0,11.0,8.0,14.0,15.0,13.0,0.0,1.0,0.0,0.0,4.0,11.0,14.0,28.0,1.0,9.0,61.0,15.0,1.0,26.0,1.0,8.0,11.0,3.0,0.0,8.0,3.0,3.0,10.0,26.0,2.0,47.0,13.0,7.0,3.0,3.0,0.0,3.0,4.0,5.0,4.0,4.0,23.0,62.0,8.0,3.0,6.0,0.0,7.0,51.0,1.0,0.0,29.0,8.0,5.0,5.0,12.0,4.0,0.0,11.0,6.0,1.0,7.0,0.0
22.0,10.0,0.0,5.0,39.0,4.0,9.0,15.0,9.0,22.0,9.0,27.0,7.0,7.0,2.0,1.0,2.0,5.0,17.0,10.0,7.0,12.0,14.0,15.0,16.0,2.0,18.0,4.0,25.0,25.0,0.0,1.0,6.0,8.0,22.0,6.0,24.0,3.0,21.0,11.0,6.0,3.0,3.0,4.0,0.0,11.0,3.0,7.0,3.0,22.0,36.0,6.0,1.0,4.0,0.0,9.0,69.0,1.0,2.0,13.0,7.0,14.0,3.0,4.0,2.0,4.0,9.0,6.0,3.0,7.0,0.0
23.0,13.0,0.0,9.0,40.0,6.0,3.0,23.0,7.0,28.0,8.0,21.0,7.0,3.0,2.0,1.0,1.0,7.0,17.0,4.0,16.0,2.0,11.0,39.0,13.0,5.0,28.0,2.0,13.0,25.0,4.0,3.0,3.0,4.0,5.0,11.0,16.0,5.0,51.0,15.0,5.0,5.0,4.0,1.0,8.0,12.0,1.0,12.0,4.0,28.0,55.0,10.0,1.0,4.0,0.0,6.0,54.0,4.0,5.0,26.0,5.0,8.0,2.0,3.0,3.0,4.0,12.0,7.0,3.0,7.0,0.0
20.0,17.0,0.0,3.0,61.0,8.0,8.0,22.0,2.0,15.0,12.0,18.0,9.0,4.0,10.0,1.0,1.0,9.0,10.0,10.0,14.0,9.0,9.0,35.0,9.0,3.0,25.0,1.0,21.0,19.0,1.0,3.0,2.0,4.0,9.0,7.0,19.0,3.0,58.0,12.0,2.0,1.0,5.0,1.0,5.0,5.0,3.0,8.0,1.0,31.0,61.0,10.0,2.0,5.0,0.0,3.0,55.0,4.0,0.0,18.0,8.0,10.0,7.0,9.0,4.0,6.0,9.0,6.0,1.0,7.0,0.0
20.0,8.0,0.0,3.0,49.0,8.0,6.0,17.0,9.0,16.0,8.0,17.0,6.0,2.0,7.0,0.0,0.0,4.0,21.0,9.0,16.0,3.0,13.0,28.0,9.0,3.0,31.0,1.0,12.0,26.0,0.0,4.0,2.0,6.0,23.0,9.0,33.0,1.0,47.0,8.0,6.0,2.0,1.0,2.0,4.0,7.0,1.0,11.0,3.0,25.0,47.0,9.0,4.0,4.0,1.0,8.0,51.0,2.0,2.0,18.0,7.0,9.0,8.0,5.0,4.0,8.0,15.0,5.0,3.0,7.0,0.0
37.0,11.0,2.0,4.0,40.0,14.0,2.0,21.0,15.0,28.0,11.0,15.0,5.0,2.0,2.0,1.0,3.0,8.0,13.0,18.0,29.0,5.0,9.0,15.0,23.0,6.0,35.0,3.0,3.0,20.0,0.0,2.0,6.0,6.0,6.0,6.0,12.0,6.0,58.0,15.0,8.0,3.0,6.0,1.0,0.0,5.0,5.0,6.0,3.0,26.0,50.0,6.0,3.0,6.0,0.0,10.0,71.0,2.0,1.0,28.0,8.0,6.0,3.0,8.0,7.0,3.0,12.0,5.0,7.0,7.0,0.0
13.0,6.0,0.0,6.0,32.0,3.0,12.0,20.0,8.0,20.0,7.0,6.0,10.0,6.0,5.0,0.0,2.0,3.0,17.0,16.0,17.0,5.0,17.0,24.0,11.0,7.0,24.0,3.0,19.0,28.0,1.0,4.0,4.0,3.0,15.0,9.0,16.0,1.0,40.0,9.0,5.0,0.0,2.0,0.0,3.0,10.0,6.0,4.0,1.0,19.0,52.0,10.0,6.0,6.0,0.0,9.0,61.0,4.0,3.0,13.0,5.0,10.0,7.0,7.0,8.0,17.0,6.0,6.0,11.0,7.0,0.0
25.0,10.0,0.0,3.0,51.0,6.0,6.0,21.0,6.0,33.0,7.0,10.0,8.0,4.0,6.0,3.0,0.0,2.0,19.0,4.0,21.0,10.0,11.0,35.0,20.0,7.0,20.0,2.0,18.0,20.0,2.0,4.0,2.0,9.0,16.0,6.0,10.0,5.0,36.0,8.0,6.0,3.0,2.0,3.0,7.0,11.0,3.0,6.0,2.0,19.0,40.0,11.0,5.0,2.0,3.0,9.0,59.0,1.0,0.0,18.0,3.0,8.0,3.0,1.0,1.0,14.0,11.0,12.0,3.0,7.0,0.0
28.0,11.0,0.0,6.0,44.0,6.0,4.0,16.0,9.0,22.0,12.0,12.0,6.0,0.0,3.0,1.0,0.0,2.0,18.0,15.0,18.0,4.0,17.0,35.0,33.0,2.0,31.0,2.0,6.0,20.0,3.0,1.0,4.0,4.0,3.0,9.0,12.0,8.0,55.0,16.0,3.0,2.0,4.0,2.0,5.0,9.0,2.0,7.0,2.0,24.0,69.0,7.0,2.0,8.0,0.0,7.0,58.0,1.0,1.0,39.0,7.0,6.0,6.0,10.0,4.0,9.0,20.0,15.0,1.0,7.0,0.0
14.0,17.0,0.0,6.0,69.0,5.0,3.0,11.0,14.0,16.0,7.0,10.0,10.0,0.0,3.0,4.0,2.0,2.0,14.0,4.0,14.0,0.0,9.0,33.0,19.0,4.0,24.0,2.0,5.0,20.0,1.0,4.0,7.0,7.0,14.0,10.0,18.0,1.0,38.0,6.0,5.0,3.0,1.0,0.0,9.0,15.0,2.0,7.0,5.0,21.0,64.0,14.0,5.0,8.0,3.0,0.0,56.0,4.0,1.0,42.0,13.0,5.0,6.0,6.0,6.0,3.0,13.0,11.0,3.0,7.0,0.0
22.0,7.0,0.0,4.0,46.0,4.0,2.0,23.0,8.0,24.0,13.0,15.0,7.0,1.0,5.0,1.0,0.0,1.0,17.0,5.0,24.0,2.0,11.0,25.0,18.0,10.0,16.0,3.0,4.0,33.0,1.0,2.0,4.0,6.0,11.0,5.0,32.0,0.0,33.0,19.0,3.0,4.0,6.0,2.0,4.0,7.0,6.0,8.0,3.0,15.0,35.0,2.0,6.0,5.0,0.0,4.0,77.0,2.0,2.0,42.0,7.0,9.0,2.0,6.0,1.0,3.0,16.0,12.0,13.0,7.0,0.0
22.0,11.0,0.0,2.0,45.0,1.0,5.0,15.0,10.0,21.0,15.0,19.0,7.0,3.0,7.0,0.0,2.0,7.0,15.0,6.0,30.0,4.0,15.0,24.0,18.0,7.0,20.0,3.0,6.0,32.0,0.0,2.0,5.0,7.0,8.0,4.0,16.0,3.0,33.0,8.0,2.0,1.0,8.0,2.0,5.0,4.0,3.0,3.0,3.0,21.0,47.0,2.0,2.0,3.0,1.0,11.0,53.0,1.0,1.0,41.0,9.0,8.0,6.0,9.0,3.0,4.0,13.0,9.0,6.0,7.0,0.0
16.0,8.0,0.0,3.0,36.0,3.0,2.0,17.0,14.0,21.0,5.0,19.0,8.0,4.0,5.0,4.0,1.0,1.0,13.0,6.0,10.0,2.0,10.0,26.0,13.0,5.0,18.0,3.0,17.0,37.0,0.0,4.0,4.0,6.0,12.0,6.0,18.0,3.0,45.0,13.0,5.0,4.0,6.0,1.0,1.0,14.0,2.0,4.0,3.0,30.0,50.0,4.0,1.0,8.0,1.0,6.0,58.0,0.0,0.0,23.0,8.0,6.0,6.0,7.0,3.0,9.0,12.0,5.0,2.0,7.0,0.0
28.0,4.0,0.0,6.0,50.0,7.0,3.0,29.0,20.0,23.0,6.0,17.0,8.0,1.0,2.0,2.0,0.0,2.0,19.0,6.0,22.0,1.0,8.0,43.0,17.0,4.0,20.0,1.0,8.0,23.0,0.0,0.0,9.0,3.0,6.0,9.0,23.0,2.0,40.0,9.0,5.0,6.0,8.0,0.0,1.0,8.0,0.0,8.0,6.0,19.0,40.0,3.0,3.0,5.0,0.0,4.0,61.0,3.0,0.0,25.0,7.0,3.0,10.0,8.0,4.0,7.0,13.0,4.0,2.0,7.0,0.0
24.0,10.0,0.0,7.0,46.0,7.0,5.0,22.0,14.0,14.0,3.0,11.0,10.0,3.0,6.0,3.0,1.0,4.0,11.0,3.0,15.0,5.0,8.0,38.0,16.0,6.0,27.0,1.0,15.0,10.0,0.0,1.0,6.0,3.0,5.0,4.0,17.0,4.0,35.0,10.0,6.0,2.0,2.0,0.0,2.0,11.0,3.0,4.0,7.0,19.0,59.0,7.0,2.0,6.0,0.0,2.0,65.0,2.0,1.0,28.0,10.0,7.0,5.0,7.0,3.0,3.0,17.0,14.0,3.0,7.0,0.0
28.0,13.0,0.0,6.0,55.0,4.0,5.0,19.0,14.0,14.0,4.0,13.0,7.0,0.0,3.0,4.0,0.0,6.0,21.0,5.0,16.0,2.0,8.0,41.0,20.0,1.0,24.0,4.0,6.0,12.0,0.0,1.0,5.0,6.0,10.0,9.0,17.0,2.0,43.0,8.0,3.0,0.0,7.0,0.0,1.0,12.0,1.0,4.0,3.0,21.0,50.0,5.0,6.0,3.0,0.0,6.0,59.0,7.0,0.0,35.0,6.0,5.0,8.0,6.0,5.0,8.0,19.0,8.0,4.0,7.0,0.0
37.0,9.0,0.0,5.0,41.0,3.0,4.0,15.0,5.0,31.0,8.0,13.0,6.0,6.0,5.0,3.0,1.0,0.0,17.0,5.0,7.0,6.0,14.0,21.0,8.0,10.0,25.0,3.0,17.0,29.0,1.0,6.0,2.0,5.0,13.0,11.0,17.0,4.0,42.0,11.0,4.0,4.0,0.0,0.0,1.0,7.0,1.0,10.0,4.0,23.0,68.0,8.0,4.0,4.0,0.0,9.0,64.0,2.0,1.0,20.0,7.0,5.0,3.0,3.0,4.0,7.0,16.0,7.0,15.0,7.0,0.0
19.0,6.0,1.0,2.0,34.0,4.0,13.0,12.0,9.0,22.0,4.0,12.0,10.0,3.0,7.0,2.0,1.0,5.0,15.0,8.0,8.0,0.0,24.0,18.0,17.0,9.0,20.0,7.0,18.0,20.0,1.0,2.0,4.0,7.0,16.0,16.0,31.0,1.0,49.0,14.0,3.0,3.0,5.0,0.0,1.0,5.0,2.0,5.0,2.0,19.0,64.0,8.0,3.0,1.0,0.0,10.0,77.0,2.0,2.0,13.0,4.0,5.0,2.0,5.0,2.0,13.0,12.0,9.0,20.0,7.0,0.0
25.0,5.0,0.0,3.0,37.0,6.0,3.0,18.0,10.0,15.0,13.0,12.0,10.0,4.0,4.0,2.0,2.0,4.0,10.0,7.0,15.0,5.0,18.0,22.0,24.0,4.0,19.0,4.0,14.0,27.0,3.0,6.0,3.0,3.0,17.0,3.0,20.0,5.0,55.0,17.0,2.0,5.0,5.0,3.0,5.0,9.0,3.0,3.0,0.0,16.0,55.0,5.0,2.0,0.0,0.0,12.0,59.0,3.0,1.0,20.0,5.0,16.0,6.0,8.0,7.0,2.0,16.0,8.0,7.0,7.0,0.0
18.0,10.0,0.0,4.0,34.0,6.0,5.0,13.0,11.0,15.0,13.0,22.0,5.0,5.0,4.0,0.0,0.0,5.0,14.0,8.0,20.0,1.0,13.0,20.0,10.0,4.0,25.0,0.0,5.0,24.0,6.0,0.0,4.0,8.0,26.0,5.0,25.0,3.0,55.0,11.0,2.0,4.0,0.0,0.0,2.0,14.0,3.0,6.0,4.0,29.0,44.0,6.0,7.0,4.0,0.0,2.0,63.0,0.0,0.0,26.0,7.0,16.0,3.0,13.0,4.0,6.0,6.0,2.0,14.0,7.0,0.0
19.0,11.0,1.0,1.0,40.0,4.0,7.0,18.0,12.0,28.0,7.0,20.0,5.0,6.0,14.0,1.0,1.0,2.0,10.0,10.0,21.0,3.0,8.0,31.0,22.0,2.0,23.0,0.0,11.0,32.0,1.0,3.0,5.0,5.0,9.0,12.0,16.0,8.0,27.0,7.0,2.0,4.0,5.0,1.0,7.0,10.0,0.0,4.0,6.0,39.0,43.0,3.0,1.0,4.0,0.0,4.0,50.0,1.0,0.0,26.0,4.0,6.0,7.0,8.0,0.0,7.0,10.0,9.0,7.0,7.0,0.0
21.0,7.0,0.0,5.0,50.0,7.0,7.0,14.0,12.0,17.0,5.0,17.0,7.0,2.0,4.0,1.0,0.0,5.0,20.0,2.0,13.0,1.0,20.0,36.0,9.0,7.0,29.0,0.0,12.0,23.0,1.0,4.0,7.0,2.0,17.0,6.0,14.0,4.0,37.0,7.0,1.0,2.0,7.0,0.0,3.0,13.0,2.0,4.0,4.0,17.0,44.0,1.0,4.0,5.0,1.0,6.0,55.0,4.0,0.0,28.0,6.0,15.0,8.0,4.0,5.0,8.0,11.0,6.0,14.0,7.0,0.0
